sample_index,task,doc_id,mode,prompt_tokens,generated_tokens,prefill_s,decode_s,decode_steps,decode_tps,ptq_routes,fp_routes,avg_route_score
71,mmlu_abstract_algebra,71,ptq,42,8,0.1143989380216226,0.5237416410236619,7,13.36536844066548,7,0,0.8058035714285714
71,mmlu_abstract_algebra,71,fp,42,8,0.11409957299474627,0.7037190260598436,7,9.947151833016841,0,7,0.8058035714285714
72,mmlu_abstract_algebra,72,auto,44,8,0.11506579502020031,0.6786419579293579,7,10.314717382576946,1,6,0.7745535714285714
72,mmlu_abstract_algebra,72,ptq,44,8,0.11465814098482952,0.5245343469432555,7,13.345169941287496,7,0,0.7728794642857143
72,mmlu_abstract_algebra,72,fp,44,8,0.11474287702003494,0.7033000059309416,7,9.95307826101077,0,7,0.7745535714285714
73,mmlu_abstract_algebra,73,auto,36,8,0.11140977300237864,0.6533463230007328,7,10.714072695549783,2,5,0.7935267857142857
73,mmlu_abstract_algebra,73,ptq,36,8,0.11123354599112645,0.5247007779544219,7,13.340936957040407,7,0,0.7935267857142857
73,mmlu_abstract_algebra,73,fp,36,8,0.11115549597889185,0.7031033259700052,7,9.955862447873876,0,7,0.7935267857142857
74,mmlu_abstract_algebra,74,auto,78,8,0.12431168602779508,0.7063749540247954,7,9.909751131626736,0,7,0.7628348214285714
74,mmlu_abstract_algebra,74,ptq,78,8,0.12421773304231465,0.5261638350202702,7,13.303840997985596,7,0,0.7628348214285714
74,mmlu_abstract_algebra,74,fp,78,8,0.12430448498344049,0.7059682878898457,7,9.915459546948135,0,7,0.7628348214285714
75,mmlu_abstract_algebra,75,auto,65,8,0.12079947500023991,0.6788308030809276,7,10.311847912955546,1,6,0.7706473214285714
75,mmlu_abstract_algebra,75,ptq,65,8,0.1216709099826403,0.5265047908760607,7,13.295225649044095,7,0,0.7706473214285714
75,mmlu_abstract_algebra,75,fp,65,8,0.12066247902112082,0.7061432929476723,7,9.91300217662582,0,7,0.7706473214285714
76,mmlu_abstract_algebra,76,auto,78,8,0.12441335001494735,0.7069016679888591,7,9.902367354592691,0,7,0.76171875
76,mmlu_abstract_algebra,76,ptq,78,8,0.12411843304289505,0.5270859169540927,7,13.280567313297569,7,0,0.76171875
76,mmlu_abstract_algebra,76,fp,78,8,0.124397539999336,0.7066531468881294,7,9.905849893721868,0,7,0.76171875
77,mmlu_abstract_algebra,77,auto,32,8,0.11018690204946324,0.6771944769425318,7,10.336764752725584,1,6,0.7901785714285714
77,mmlu_abstract_algebra,77,ptq,32,8,0.11002978001488373,0.5270567600382492,7,13.281301997705144,7,0,0.7901785714285714
77,mmlu_abstract_algebra,77,fp,32,8,0.11010110902134329,0.7021239869645797,7,9.96974911833219,0,7,0.7901785714285714
78,mmlu_abstract_algebra,78,auto,77,8,0.12389471498318017,0.6809122549602762,7,10.280326061113959,1,6,0.7779017857142857
78,mmlu_abstract_algebra,78,ptq,77,8,0.12387055403087288,0.5269648811081424,7,13.283617658315027,7,0,0.7779017857142857
78,mmlu_abstract_algebra,78,fp,77,8,0.1239210509811528,0.7065340909757651,7,9.907519098381492,0,7,0.7779017857142857
79,mmlu_abstract_algebra,79,auto,84,8,0.12642607901943848,0.6813391979667358,7,10.273884169426214,1,6,0.7728794642857143
79,mmlu_abstract_algebra,79,ptq,84,8,0.1263997729984112,0.5264028539531864,7,13.297800244492059,7,0,0.7728794642857143
79,mmlu_abstract_algebra,79,fp,84,8,0.12634937197435647,0.7073421608656645,7,9.896200717674189,0,7,0.7728794642857143
80,mmlu_abstract_algebra,80,auto,64,8,0.11888552096206695,0.6797336620511487,7,10.298151159495266,1,6,0.7672991071428571
80,mmlu_abstract_algebra,80,ptq,64,8,0.11858445999678224,0.5243450590642169,7,13.349987530144162,7,0,0.7672991071428571
80,mmlu_abstract_algebra,80,fp,64,8,0.11838164099026471,0.7049287769477814,7,9.930081206655768,0,7,0.7672991071428571
81,mmlu_abstract_algebra,81,auto,65,8,0.12104775803163648,0.6294387559173629,7,11.121018421876471,3,4,0.796875
81,mmlu_abstract_algebra,81,ptq,65,8,0.1207832430372946,0.5248599030892365,7,13.336892299829318,7,0,0.7728794642857143
81,mmlu_abstract_algebra,81,fp,65,8,0.12070791301084682,0.7056253219489008,7,9.920278910437002,0,7,0.796875
82,mmlu_abstract_algebra,82,auto,66,8,0.12135556997964159,0.6799413020489737,7,10.295006317318572,1,6,0.7767857142857143
82,mmlu_abstract_algebra,82,ptq,66,8,0.12100538902450353,0.5282185080577619,7,13.252091498532902,7,0,0.7767857142857143
82,mmlu_abstract_algebra,82,fp,66,8,0.12134504097048193,0.7057599721010774,7,9.918386245624985,0,7,0.7767857142857143
83,mmlu_abstract_algebra,83,auto,89,8,0.1278868630179204,0.6807808610028587,7,10.282310213140093,1,6,0.7767857142857143
83,mmlu_abstract_algebra,83,ptq,89,8,0.12783428496913984,0.5250922830309719,7,13.330990049204578,7,0,0.7767857142857143
83,mmlu_abstract_algebra,83,fp,89,8,0.12801908800611272,0.7071046900236979,7,9.89952421297814,0,7,0.7767857142857143
84,mmlu_abstract_algebra,84,auto,88,8,0.12784961401484907,0.6303222410497256,7,11.10543075291512,3,4,0.8002232142857143
84,mmlu_abstract_algebra,84,ptq,88,8,0.12774030002765357,0.5249328869394958,7,13.335038009929116,7,0,0.8002232142857143
84,mmlu_abstract_algebra,84,fp,88,8,0.12789380497997627,0.7075688499608077,7,9.893030198245345,0,7,0.8002232142857143
85,mmlu_abstract_algebra,85,auto,75,8,0.12333697098074481,0.6806321739568375,7,10.284556428335854,1,6,0.7689732142857143
85,mmlu_abstract_algebra,85,ptq,75,8,0.12332276295637712,0.5262745640357025,7,13.301041848424047,7,0,0.7689732142857143
85,mmlu_abstract_algebra,85,fp,75,8,0.12318314402364194,0.7064812130411156,7,9.908260645556071,0,7,0.7689732142857143
86,mmlu_abstract_algebra,86,auto,83,8,0.12599655997473747,0.6806054129847325,7,10.284960810555624,1,6,0.7723214285714286
86,mmlu_abstract_algebra,86,ptq,83,8,0.12592161499196663,0.5271613559452817,7,13.278666808662253,7,0,0.7723214285714286
86,mmlu_abstract_algebra,86,fp,83,8,0.12605198501842096,0.7060135809588246,7,9.914823437947785,0,7,0.7723214285714286
87,mmlu_abstract_algebra,87,auto,60,8,0.11745909304590896,0.7050702720298432,7,9.928088415708604,0,7,0.7633928571428571
87,mmlu_abstract_algebra,87,ptq,60,8,0.11750657996162772,0.5251314641209319,7,13.329995397853324,7,0,0.7885044642857143
87,mmlu_abstract_algebra,87,fp,60,8,0.11766405397793278,0.7049221700290218,7,9.930174276845072,0,7,0.7633928571428571
88,mmlu_abstract_algebra,88,auto,40,8,0.11372937401756644,0.6527057390776463,7,10.724587790344641,2,5,0.7896205357142857
88,mmlu_abstract_algebra,88,ptq,40,8,0.11343893798766658,0.5249445450608619,7,13.334741861520673,7,0,0.7896205357142857
88,mmlu_abstract_algebra,88,fp,40,8,0.11337080801604316,0.7038792029488832,7,9.944888228937133,0,7,0.7896205357142857
89,mmlu_abstract_algebra,89,auto,58,8,0.11734408099437132,0.7050377750420012,7,9.928546026605439,0,7,0.7639508928571429
89,mmlu_abstract_algebra,89,ptq,58,8,0.11729035101598129,0.5243901949143037,7,13.3488384563406,7,0,0.7639508928571429
89,mmlu_abstract_algebra,89,fp,58,8,0.11719412601087242,0.7047524899826385,7,9.932565119666968,0,7,0.7639508928571429
90,mmlu_abstract_algebra,90,auto,73,8,0.12345101503888145,0.6536821228801273,7,10.708568821123574,2,5,0.7762276785714286
90,mmlu_abstract_algebra,90,ptq,73,8,0.12359415198443457,0.5269667730317451,7,13.283569967282,7,0,0.7762276785714286
90,mmlu_abstract_algebra,90,fp,73,8,0.1235484560020268,0.7076421869569458,7,9.892004927097277,0,7,0.7762276785714286
91,mmlu_abstract_algebra,91,auto,46,8,0.11577352799940854,0.6542973571340553,7,10.698499579245295,2,5,0.7767857142857143
91,mmlu_abstract_algebra,91,ptq,46,8,0.1154148350469768,0.5285189510323107,7,13.244558187227724,7,0,0.7767857142857143
91,mmlu_abstract_algebra,91,fp,46,8,0.11548997100908309,0.704592699999921,7,9.934817661325166,0,7,0.7767857142857143
92,mmlu_abstract_algebra,92,auto,78,8,0.12446981098037213,0.6557415980496444,7,10.674936622626843,2,5,0.7952008928571429
92,mmlu_abstract_algebra,92,ptq,78,8,0.1245223879814148,0.526406275050249,7,13.297713822525774,7,0,0.7952008928571429
92,mmlu_abstract_algebra,92,fp,78,8,0.12416795099852607,0.707350651093293,7,9.896081935007317,0,7,0.7952008928571429
93,mmlu_abstract_algebra,93,auto,39,8,0.11298558203270659,0.628319152048789,7,11.140834999497915,3,4,0.8069196428571429
93,mmlu_abstract_algebra,93,ptq,39,8,0.11351992498384789,0.5267140820506029,7,13.289942757458856,7,0,0.8069196428571429
93,mmlu_abstract_algebra,93,fp,39,8,0.11329323402605951,0.7029165010317229,7,9.95850857068454,0,7,0.8080357142857143
94,mmlu_abstract_algebra,94,auto,60,8,0.11758302303496748,0.6789775339420885,7,10.309619464665595,1,6,0.7678571428571429
94,mmlu_abstract_algebra,94,ptq,60,8,0.11775607999879867,0.5243212749483064,7,13.350593108567148,7,0,0.7678571428571429
94,mmlu_abstract_algebra,94,fp,60,8,0.11752090899972245,0.7042769941035658,7,9.939271137075693,0,7,0.7678571428571429
95,mmlu_abstract_algebra,95,auto,92,8,0.12931528501212597,0.6821813130518422,7,10.261201627884576,1,6,0.7845982142857143
95,mmlu_abstract_algebra,95,ptq,92,8,0.1290944169741124,0.5249890559352934,7,13.333611283627924,7,0,0.7667410714285714
95,mmlu_abstract_algebra,95,fp,92,8,0.1290509290411137,0.7076367459376343,7,9.892080986728361,0,7,0.7845982142857143
96,mmlu_abstract_algebra,96,auto,53,8,0.11508240801049396,0.6534228220116347,7,10.712818353129636,2,5,0.8024553571428571
96,mmlu_abstract_algebra,96,ptq,53,8,0.1151251620030962,0.5250512600759976,7,13.332031617230664,7,0,0.8024553571428571
96,mmlu_abstract_algebra,96,fp,53,8,0.1150722960010171,0.7043931730440818,7,9.937631805471703,0,7,0.8024553571428571
97,mmlu_abstract_algebra,97,auto,45,8,0.11542174103669822,0.6271899270941503,7,11.160893530978532,3,4,0.8018973214285714
97,mmlu_abstract_algebra,97,ptq,45,8,0.11557502200594172,0.5260521349264309,7,13.306665889644112,7,0,0.8018973214285714
97,mmlu_abstract_algebra,97,fp,45,8,0.11485814896877855,0.7034886120818555,7,9.950409828646244,0,7,0.8018973214285714
98,mmlu_abstract_algebra,98,auto,41,8,0.11366174597060308,0.653030771005433,7,10.719249858965316,2,5,0.7890625
98,mmlu_abstract_algebra,98,ptq,41,8,0.11394405399914831,0.5243626980227418,7,13.349538451906446,7,0,0.7890625
98,mmlu_abstract_algebra,98,fp,41,8,0.11378046800382435,0.7036429760046303,7,9.94822692574414,0,7,0.7890625
99,mmlu_abstract_algebra,99,auto,60,8,0.11759399401489645,0.6541445389739238,7,10.700998912228238,2,5,0.7873883928571429
99,mmlu_abstract_algebra,99,ptq,60,8,0.11771751497872174,0.5243089639116079,7,13.350906587170451,7,0,0.7684151785714286
99,mmlu_abstract_algebra,99,fp,60,8,0.11758589703822508,0.7057226800825447,7,9.918910356092349,0,7,0.7873883928571429
