batch_size,batch_index,actual_batch_size,mode,prompt_tokens_mean,prompt_tokens_max,prefill_s,decode_s,decode_steps,decode_tokens,decode_step_tps,decode_token_tps,ptq_route_steps,fp_route_steps,avg_route_score
1,72,1,auto,44,44,0.11194383900146931,0.6736904180725105,7,7,10.390529258272124,10.390529258272124,1,6,0.7745535714285714
1,72,1,ptq,44,44,0.11488662799820304,0.5298510760185309,7,7,13.21125938367479,13.21125938367479,7,0,0.7728794642857143
1,72,1,fp,44,44,0.11549860297236592,0.696433808945585,7,7,10.051206460809452,10.051206460809452,0,7,0.7745535714285714
1,73,1,auto,36,36,0.11150543298572302,0.6537744559464045,7,7,10.707056441761393,10.707056441761393,2,5,0.7935267857142857
1,73,1,ptq,36,36,0.10956294497009367,0.530490793986246,7,7,13.195327947918148,13.195327947918148,7,0,0.7935267857142857
1,73,1,fp,36,36,0.11113893199944869,0.7007767729810439,7,7,9.988915543280072,9.988915543280072,0,7,0.7935267857142857
1,74,1,auto,78,78,0.12423490494256839,0.6982571909902617,7,7,10.02495941369779,10.02495941369779,0,7,0.7628348214285714
1,74,1,ptq,78,78,0.124071927042678,0.5316679300158285,7,7,13.166112915239406,13.166112915239406,7,0,0.7628348214285714
1,74,1,fp,78,78,0.12426377000520006,0.7013724939897656,7,7,9.980431311442537,9.980431311442537,0,7,0.7628348214285714
1,75,1,auto,65,65,0.12152783101191744,0.6791773340082727,7,7,10.306586585698303,10.306586585698303,1,6,0.7706473214285714
1,75,1,ptq,65,65,0.12201062095118687,0.532045693078544,7,7,13.156764712249283,13.156764712249283,7,0,0.7706473214285714
1,75,1,fp,65,65,0.12157493497943506,0.7030537300743163,7,7,9.95656476960881,9.95656476960881,0,7,0.7706473214285714
1,76,1,auto,78,78,0.12442095502046868,0.699580182088539,7,7,10.006000997772801,10.006000997772801,0,7,0.76171875
1,76,1,ptq,78,78,0.1242355449940078,0.5310546071268618,7,7,13.181318655480178,13.181318655480178,7,0,0.76171875
1,76,1,fp,78,78,0.12417019996792078,0.7010572560247965,7,7,9.984919120147312,9.984919120147312,0,7,0.76171875
1,77,1,auto,32,32,0.11058753303950652,0.6773527340264991,7,7,10.334349665038998,10.334349665038998,1,6,0.7901785714285714
1,77,1,ptq,32,32,0.11082177597563714,0.531911225989461,7,7,13.160090740665614,13.160090740665614,7,0,0.7901785714285714
1,77,1,fp,32,32,0.11034209100762382,0.7006366119603626,7,7,9.990913806822322,9.990913806822322,0,7,0.7901785714285714
1,78,1,auto,77,77,0.1239793180138804,0.6763332030386664,7,7,10.349928065855737,10.349928065855737,1,6,0.7779017857142857
1,78,1,ptq,77,77,0.1237856830121018,0.5322433589608409,7,7,13.151878519756254,13.151878519756254,7,0,0.7779017857142857
1,78,1,fp,77,77,0.12383889901684597,0.698653063038364,7,7,10.01927905326541,10.01927905326541,0,7,0.7779017857142857
1,79,1,auto,84,84,0.12628398597007617,0.6794045338756405,7,7,10.303139957086735,10.303139957086735,1,6,0.7728794642857143
1,79,1,ptq,84,84,0.12610936001874506,0.5317385841044597,7,7,13.164363484717246,13.164363484717246,7,0,0.7728794642857143
1,79,1,fp,84,84,0.12620923400390893,0.7034893499803729,7,7,9.950399391540607,9.950399391540607,0,7,0.7728794642857143
1,80,1,auto,64,64,0.11969884799327701,0.6786666999687441,7,7,10.314341340635078,10.314341340635078,1,6,0.7672991071428571
1,80,1,ptq,64,64,0.1178079760284163,0.5310048788669519,7,7,13.18255307735866,13.18255307735866,7,0,0.7672991071428571
1,80,1,fp,64,64,0.11938521201955155,0.7035744069726206,7,7,9.949196461139046,9.949196461139046,0,7,0.7672991071428571
1,81,1,auto,65,65,0.1219885729951784,0.6295945948804729,7,7,11.118265717209555,11.118265717209555,3,4,0.796875
1,81,1,ptq,65,65,0.12008989200694486,0.530823019973468,7,7,13.187069393391942,13.187069393391942,7,0,0.7728794642857143
1,81,1,fp,65,65,0.12147867801832035,0.7032652170164511,7,7,9.95357061692453,9.95357061692453,0,7,0.796875
1,82,1,auto,66,66,0.1225806440343149,0.6756835279520601,7,7,10.35987960401582,10.35987960401582,1,6,0.7767857142857143
1,82,1,ptq,66,66,0.12193532404489815,0.5309121710015461,7,7,13.18485501433271,13.18485501433271,7,0,0.7767857142857143
1,82,1,fp,66,66,0.12051552999764681,0.7005114539642818,7,7,9.992698849370878,9.992698849370878,0,7,0.7767857142857143
1,83,1,auto,89,89,0.1278087419923395,0.6807360369712114,7,7,10.28298726646674,10.28298726646674,1,6,0.7767857142857143
1,83,1,ptq,89,89,0.12773802096489817,0.5305880719679408,7,7,13.19290871737304,13.19290871737304,7,0,0.7767857142857143
1,83,1,fp,89,89,0.1276711070095189,0.7048250449588522,7,7,9.931542657381963,9.931542657381963,0,7,0.7767857142857143
1,84,1,auto,88,88,0.12748723302502185,0.627140195982065,7,7,11.161778570162301,11.161778570162301,3,4,0.8002232142857143
1,84,1,ptq,88,88,0.1274929610081017,0.5320764099014923,7,7,13.156005170941459,13.156005170941459,7,0,0.8002232142857143
1,84,1,fp,88,88,0.1273837119806558,0.6997456180397421,7,7,10.003635349099728,10.003635349099728,0,7,0.8002232142857143
1,85,1,auto,75,75,0.12318138696718961,0.6795843431027606,7,7,10.300413879519768,10.300413879519768,1,6,0.7689732142857143
1,85,1,ptq,75,75,0.1233718849834986,0.5341143550467677,7,7,13.105807649350805,13.105807649350805,7,0,0.7689732142857143
1,85,1,fp,75,75,0.1232132280129008,0.6995058730244637,7,7,10.007063943200361,10.007063943200361,0,7,0.7689732142857143
1,86,1,auto,83,83,0.1259315019706264,0.6771468080114573,7,7,10.33749242731653,10.33749242731653,1,6,0.7723214285714286
1,86,1,ptq,83,83,0.12594612600514665,0.5349485431215726,7,7,13.08537071463559,13.08537071463559,7,0,0.7723214285714286
1,86,1,fp,83,83,0.12594404601259157,0.7044460629695095,7,7,9.93688568645316,9.93688568645316,0,7,0.7723214285714286
1,87,1,auto,60,60,0.11680809099925682,0.6996258730068803,7,7,10.005347529408994,10.005347529408994,0,7,0.7633928571428571
1,87,1,ptq,60,60,0.11836801399476826,0.5304206769214943,7,7,13.19707225711347,13.19707225711347,7,0,0.7885044642857143
1,87,1,fp,60,60,0.11894789396319538,0.6972130739013664,7,7,10.039972372908025,10.039972372908025,0,7,0.7633928571428571
1,88,1,auto,40,40,0.11379243701230735,0.6532831170479767,7,7,10.715109295386743,10.715109295386743,2,5,0.7896205357142857
1,88,1,ptq,40,40,0.11060097202425823,0.5315029600751586,7,7,13.170199464195168,13.170199464195168,7,0,0.7896205357142857
1,88,1,fp,40,40,0.11337979097152129,0.7013051579706371,7,7,9.98138958546357,9.98138958546357,0,7,0.7896205357142857
1,89,1,auto,58,58,0.11829364497680217,0.6970956299919635,7,7,10.04166386766863,10.04166386766863,0,7,0.7639508928571429
1,89,1,ptq,58,58,0.11775914201280102,0.5304835880524479,7,7,13.195507189390982,13.195507189390982,7,0,0.7639508928571429
1,89,1,fp,58,58,0.11621208395808935,0.6990428579156287,7,7,10.013692180293855,10.013692180293855,0,7,0.7639508928571429
1,90,1,auto,73,73,0.12429330399027094,0.6550737940706313,7,7,10.685819007507492,10.685819007507492,2,5,0.7762276785714286
1,90,1,ptq,73,73,0.12460489198565483,0.5320142960408702,7,7,13.15754116401084,13.15754116401084,7,0,0.7762276785714286
1,90,1,fp,73,73,0.12425919197266921,0.7044535469030961,7,7,9.936780119531306,9.936780119531306,0,7,0.7762276785714286
1,91,1,auto,46,46,0.11236867500701919,0.6501701149973087,7,7,10.766413033347396,10.766413033347396,2,5,0.7767857142857143
1,91,1,ptq,46,46,0.11535405600443482,0.5309684590320103,7,7,13.183457286260376,13.183457286260376,7,0,0.7767857142857143
1,91,1,fp,46,46,0.11569777299882844,0.6957861119881272,7,7,10.060562979617862,10.060562979617862,0,7,0.7767857142857143
1,92,1,auto,78,78,0.12450764299137518,0.654695899982471,7,7,10.691986921236897,10.691986921236897,2,5,0.7952008928571429
1,92,1,ptq,78,78,0.12426757602952421,0.5309318180661649,7,7,13.184367110444411,13.184367110444411,7,0,0.7952008928571429
1,92,1,fp,78,78,0.1242621359997429,0.7044390829396434,7,7,9.936984147428065,9.936984147428065,0,7,0.7952008928571429
1,93,1,auto,39,39,0.11366686702240258,0.6264918659580871,7,7,11.173329424309406,11.173329424309406,3,4,0.8069196428571429
1,93,1,ptq,39,39,0.1136650430271402,0.5303198409965262,7,7,13.199581571087876,13.199581571087876,7,0,0.8069196428571429
1,93,1,fp,39,39,0.11030855198623613,0.6971599200624041,7,7,10.040737854484544,10.040737854484544,0,7,0.8080357142857143
1,94,1,auto,60,60,0.11848865501815453,0.6779312930884771,7,7,10.325530140539518,10.325530140539518,1,6,0.7678571428571429
1,94,1,ptq,60,60,0.11926296900492162,0.5303851219941862,7,7,13.19795693680248,13.19795693680248,7,0,0.7678571428571429
1,94,1,fp,60,60,0.1185115990228951,0.7030467770528048,7,7,9.95666323846079,9.95666323846079,0,7,0.7678571428571429
1,95,1,auto,92,92,0.12909915699856356,0.6770448189927265,7,7,10.33904965171176,10.33904965171176,1,6,0.7845982142857143
1,95,1,ptq,92,92,0.12897633796092123,0.5290541279828176,7,7,13.231160347788352,13.231160347788352,7,0,0.7667410714285714
1,95,1,fp,92,92,0.1289245619555004,0.6993628900381736,7,7,10.00910986228897,10.00910986228897,0,7,0.7845982142857143
1,96,1,auto,53,53,0.1151003569830209,0.6516473789233714,7,7,10.742005916704754,10.742005916704754,2,5,0.8024553571428571
1,96,1,ptq,53,53,0.11588654195657,0.5306970279780217,7,7,13.190200116006489,13.190200116006489,7,0,0.8024553571428571
1,96,1,fp,53,53,0.1149128979886882,0.6970952140400186,7,7,10.041669859460757,10.041669859460757,0,7,0.8024553571428571
1,97,1,auto,45,45,0.11496253102086484,0.6292239299509674,7,7,11.12481529516126,11.12481529516126,3,4,0.8018973214285714
1,97,1,ptq,45,45,0.11210246296832338,0.5297840869170614,7,7,13.212929895147761,13.212929895147761,7,0,0.8018973214285714
1,97,1,fp,45,45,0.11514163698302582,0.7012432650662959,7,7,9.982270559615595,9.982270559615595,0,7,0.8018973214285714
1,98,1,auto,41,41,0.11421772098401561,0.648017157043796,7,7,10.80218312727005,10.80218312727005,2,5,0.7890625
1,98,1,ptq,41,41,0.11397525400388986,0.5282804230228066,7,7,13.250538340879991,13.250538340879991,7,0,0.7890625
1,98,1,fp,41,41,0.11087604699423537,0.7003339410293847,7,7,9.995231688629943,9.995231688629943,0,7,0.7890625
1,99,1,auto,60,60,0.11892354098381475,0.6498100109747611,7,7,10.772379436721057,10.772379436721057,2,5,0.7873883928571429
1,99,1,ptq,60,60,0.11835652502486482,0.5306454740930349,7,7,13.191481585637217,13.191481585637217,7,0,0.7684151785714286
1,99,1,fp,60,60,0.11668815300799906,0.6989017299492843,7,7,10.015714227103077,10.015714227103077,0,7,0.7873883928571429
2,0,2,auto,52.5,59,0.1500641870079562,0.7023163640405983,7,14,9.967018224845685,19.93403644969137,1,6,0.8030133928571429
2,0,2,ptq,52.5,59,0.13813770096749067,0.5334940239554271,7,14,13.12104669533251,26.24209339066502,7,0,0.79296875
2,0,2,fp,52.5,59,0.1378714260063134,0.7218000329448842,7,14,9.697976836383038,19.395953672766076,0,7,0.8030133928571429
2,1,2,auto,71,76,0.18538248597178608,0.7203439198783599,7,14,9.717580459597754,19.435160919195507,0,7,0.7723214285714286
2,1,2,ptq,71,76,0.18826745101250708,0.5336665999493562,7,14,13.116803638571882,26.233607277143765,7,0,0.7723214285714286
2,1,2,fp,71,76,0.18873376096598804,0.7185636080102995,7,14,9.741656718996637,19.483313437993274,0,7,0.7723214285714286
2,2,2,auto,86.5,89,0.20079848798923194,0.6999106709263287,7,14,10.00127629249534,20.00255258499068,1,6,0.7767857142857143
2,2,2,ptq,86.5,89,0.19708176900167018,0.5354949120082892,7,14,13.072019627128862,26.144039254257724,7,0,0.7845982142857143
2,2,2,fp,86.5,89,0.20063192502129823,0.7266085709561594,7,14,9.633797727968656,19.26759545593731,0,7,0.7767857142857143
2,3,2,auto,68.5,77,0.19053352600894868,0.6913680660072714,7,14,10.124852946167719,20.249705892335438,1,6,0.7801339285714286
2,3,2,ptq,68.5,77,0.18920550995972008,0.5332365151261911,7,14,13.12738306817462,26.25476613634924,7,0,0.76953125
2,3,2,fp,68.5,77,0.1888434900320135,0.7257427349686623,7,14,9.645291179252744,19.29058235850549,0,7,0.7801339285714286
2,4,2,auto,50,57,0.1367158910143189,0.6918765509617515,7,14,10.117411827687416,20.234823655374832,1,6,0.7957589285714286
2,4,2,ptq,50,57,0.13661073800176382,0.5334484839695506,7,14,13.122166826515084,26.244333653030168,7,0,0.7957589285714286
2,4,2,fp,50,57,0.13588314497610554,0.7174532879143953,7,14,9.756732762837686,19.51346552567537,0,7,0.7957589285714286
2,5,2,auto,70,81,0.19259492796845734,0.7204374879947864,7,14,9.716318371331973,19.432636742663945,0,7,0.7717633928571429
2,5,2,ptq,70,81,0.19344191503478214,0.5343502561445348,7,14,13.100021791898591,26.200043583797182,7,0,0.7717633928571429
2,5,2,fp,70,81,0.18913421302568167,0.7265950661385432,7,14,9.633976785998817,19.267953571997634,0,7,0.7717633928571429
2,6,2,auto,77,110,0.21507665002718568,0.7022810980561189,7,14,9.967518731994454,19.93503746398891,1,6,0.7862723214285714
2,6,2,ptq,77,110,0.213733272976242,0.5339903460699134,7,14,13.108851220848694,26.217702441697387,7,0,0.7952008928571429
2,6,2,fp,77,110,0.21374322596238926,0.730189191061072,7,14,9.586556587927538,19.173113175855075,0,7,0.7862723214285714
2,7,2,auto,46.5,54,0.1346740730223246,0.7169872680096887,7,14,9.763074342214692,19.526148684429383,0,7,0.7818080357142857
2,7,2,ptq,46.5,54,0.13445727102225646,0.5355235160095617,7,14,13.07132140930113,26.14264281860226,7,0,0.7818080357142857
2,7,2,fp,46.5,54,0.1343252049991861,0.7217222689068876,7,14,9.699021772741085,19.39804354548217,0,7,0.7818080357142857
2,8,2,auto,50.5,56,0.13537904201075435,0.6911712289438583,7,14,10.127736379733753,20.255472759467505,1,6,0.7885044642857143
2,8,2,ptq,50.5,56,0.13525062502594665,0.5333096020040102,7,14,13.125584039170109,26.251168078340218,7,0,0.7885044642857143
2,8,2,fp,50.5,56,0.13500614097574726,0.7204859959892929,7,14,9.715664203005588,19.431328406011176,0,7,0.7885044642857143
2,9,2,auto,69,88,0.1993336679879576,0.7005819370388053,7,14,9.99169351922967,19.98338703845934,1,6,0.7868303571428571
2,9,2,ptq,69,88,0.1997340889647603,0.5371452030376531,7,14,13.031857978836516,26.063715957673033,7,0,0.7857142857142857
2,9,2,fp,69,88,0.1996901849634014,0.7259166568983346,7,14,9.642980269814029,19.285960539628057,0,7,0.7868303571428571
2,10,2,auto,88.5,89,0.20089813496451825,0.726852381019853,7,14,9.630566237092376,19.261132474184752,0,7,0.7739955357142857
2,10,2,ptq,88.5,89,0.20148959901416674,0.5324804701376706,7,14,13.146022046949776,26.292044093899552,7,0,0.8069196428571429
2,10,2,fp,88.5,89,0.2003761130035855,0.726901660033036,7,14,9.629913349877157,19.259826699754313,0,7,0.7739955357142857
2,11,2,auto,63.5,80,0.18804155802354217,0.7219302050070837,7,14,9.696228183071124,19.392456366142248,0,7,0.7790178571428571
2,11,2,ptq,63.5,80,0.19110319699393585,0.5337009649956599,7,14,13.115959046573815,26.23191809314763,7,0,0.7790178571428571
2,11,2,fp,63.5,80,0.19224497099639848,0.720066822017543,7,14,9.72132000247813,19.44264000495626,0,7,0.7790178571428571
2,12,2,auto,60.5,62,0.14062032394576818,0.696517086122185,7,14,10.050004715565642,20.100009431131284,1,6,0.7862723214285714
2,12,2,ptq,60.5,62,0.1402875190251507,0.5318575509591028,7,14,13.161418856189682,26.322837712379364,7,0,0.7862723214285714
2,12,2,fp,60.5,62,0.14034460799302906,0.7173440660699271,7,14,9.75821830986978,19.51643661973956,0,7,0.7862723214285714
2,13,2,auto,68.5,73,0.18691267998656258,0.696467645058874,7,14,10.050718148447906,20.101436296895812,1,6,0.7979910714285714
2,13,2,ptq,68.5,73,0.1834533080109395,0.5343898389255628,7,14,13.099051460398476,26.198102920796952,7,0,0.7912946428571429
2,13,2,fp,68.5,73,0.18739486200502142,0.7239958951249719,7,14,9.668563105308355,19.33712621061671,0,7,0.7979910714285714
2,14,2,auto,66.5,75,0.18915405200095847,0.692513611051254,7,14,10.10810457483112,20.21620914966224,1,6,0.7790178571428571
2,14,2,ptq,66.5,75,0.18844188196817413,0.5341817710432224,7,14,13.104153641052658,26.208307282105316,7,0,0.7790178571428571
2,14,2,fp,66.5,75,0.18478919699555263,0.7255868270294741,7,14,9.647363677559781,19.294727355119562,0,7,0.7790178571428571
2,15,2,auto,72.5,77,0.19092604197794572,0.6934659100952558,7,14,10.09422366420069,20.18844732840138,1,6,0.7723214285714286
2,15,2,ptq,72.5,77,0.18983687600120902,0.5349675070028752,7,14,13.084906855777277,26.169813711554553,7,0,0.7767857142857143
2,15,2,fp,72.5,77,0.18619727797340602,0.7215889851213433,7,14,9.700813266741969,19.401626533483938,0,7,0.7723214285714286
2,16,2,auto,83,85,0.19671292998827994,0.7265921820653602,7,14,9.634015026286532,19.268030052573064,0,7,0.7795758928571429
2,16,2,ptq,83,85,0.19763921399135143,0.5352795770741068,7,14,13.077278304288612,26.154556608577224,7,0,0.7823660714285714
2,16,2,fp,83,85,0.1970542140188627,0.7264262589160353,7,14,9.636215533349962,19.272431066699923,0,7,0.7795758928571429
2,17,2,auto,67.5,93,0.20111352996900678,0.698923162126448,7,14,10.015407099548336,20.03081419909667,1,6,0.7879464285714286
2,17,2,ptq,67.5,93,0.2034973989939317,0.5352035399992019,7,14,13.079136210516168,26.158272421032336,7,0,0.7879464285714286
2,17,2,fp,67.5,93,0.20339016598882154,0.7289680820540525,7,14,9.602615220512432,19.205230441024863,0,7,0.7879464285714286
2,18,2,auto,51,61,0.1392261610017158,0.691624159924686,7,14,10.121103925522586,20.242207851045173,1,6,0.7940848214285714
2,18,2,ptq,51,61,0.14022258995100856,0.5340814139926806,7,14,13.1066159888798,26.2132319777596,7,0,0.7940848214285714
2,18,2,fp,51,61,0.13966466300189495,0.7171553569496609,7,14,9.760786044705442,19.521572089410885,0,7,0.7940848214285714
2,19,2,auto,39.5,46,0.13017760001821443,0.6677430271520279,7,14,10.483074649024047,20.966149298048094,2,5,0.7952008928571429
2,19,2,ptq,39.5,46,0.1299983979552053,0.5353921520290896,7,14,13.074528592678487,26.149057185356973,7,0,0.7974330357142857
2,19,2,fp,39.5,46,0.13035856204805896,0.7214316359604709,7,14,9.70292908028717,19.40585816057434,0,7,0.7952008928571429
2,20,2,auto,49,62,0.14052707300288603,0.66698032990098,7,14,10.495062127303246,20.990124254606492,2,5,0.78515625
2,20,2,ptq,49,62,0.14039897598559037,0.5338613481144421,7,14,13.112018738055248,26.224037476110496,7,0,0.78515625
2,20,2,fp,49,62,0.1400294990162365,0.7199660170008428,7,14,9.722681119255945,19.44536223851189,0,7,0.7896205357142857
2,21,2,auto,69,85,0.19824322097701952,0.7205729660927318,7,14,9.714491563508306,19.42898312701661,0,7,0.7745535714285714
2,21,2,ptq,69,85,0.19728087296243757,0.5345708269160241,7,14,13.094616555084912,26.189233110169823,7,0,0.7745535714285714
2,21,2,fp,69,85,0.197182888048701,0.7274679989786819,7,14,9.6224163947109,19.2448327894218,0,7,0.7745535714285714
2,22,2,auto,76,88,0.20016126096015796,0.72799344395753,7,14,9.615471208018693,19.230942416037387,0,7,0.7845982142857143
2,22,2,ptq,76,88,0.19581538200145587,0.5351945170550607,7,14,13.07935671411193,26.15871342822386,7,0,0.7845982142857143
2,22,2,fp,76,88,0.19936265901196748,0.7273306839633733,7,14,9.624233040541576,19.24846608108315,0,7,0.7845982142857143
2,23,2,auto,58.5,66,0.18130172800738364,0.6937236069934443,7,14,10.090473971813605,20.18094794362721,1,6,0.7834821428571429
2,23,2,ptq,58.5,66,0.18054882303113118,0.5354373329901136,7,14,13.073425345425528,26.146850690851057,7,0,0.7806919642857143
2,23,2,fp,58.5,66,0.17720106901833788,0.7196881570853293,7,14,9.726434888618085,19.45286977723617,0,7,0.7834821428571429
2,24,2,auto,65.5,88,0.19849535101093352,0.6989900409244001,7,14,10.014448833552253,20.028897667104506,1,6,0.7885044642857143
2,24,2,ptq,65.5,88,0.1995010279933922,0.5334676790516824,7,14,13.121694668444647,26.243389336889294,7,0,0.7885044642857143
2,24,2,fp,65.5,88,0.19924214499769732,0.7271841850015335,7,14,9.626171944299418,19.252343888598837,0,7,0.7885044642857143
2,25,2,auto,53,54,0.1340730399824679,0.7172268760041334,7,14,9.759812737357125,19.51962547471425,0,7,0.7823660714285714
2,25,2,ptq,53,54,0.13439240399748087,0.5337065589847043,7,14,13.115821573031512,26.231643146063025,7,0,0.7795758928571429
2,25,2,fp,53,54,0.13450475700665265,0.7203040989697911,7,14,9.718117681145632,19.436235362291264,0,7,0.7823660714285714
2,26,2,auto,66.5,83,0.19151123199844733,0.6943010199465789,7,14,10.082082265324335,20.16416453064867,1,6,0.77734375
2,26,2,ptq,66.5,83,0.19485370599431917,0.5326297790161334,7,14,13.142336902248136,26.284673804496272,7,0,0.77734375
2,26,2,fp,66.5,83,0.19580331700854003,0.7203340499545448,7,14,9.717713608626054,19.43542721725211,0,7,0.77734375
2,27,2,auto,50,62,0.1407733800006099,0.6694288360304199,7,14,10.456675337603636,20.913350675207273,2,5,0.796875
2,27,2,ptq,50,62,0.13988248899113387,0.5334054360282607,7,14,13.123225837595566,26.246451675191132,7,0,0.796875
2,27,2,fp,50,62,0.14025923004373908,0.7243489791289903,7,14,9.663850162966071,19.327700325932142,0,7,0.796875
2,28,2,auto,45.5,58,0.13753077998990193,0.7161183819989674,7,14,9.774920147225174,19.549840294450348,0,7,0.7868303571428571
2,28,2,ptq,45.5,58,0.13724808796541765,0.5324510239879601,7,14,13.146749061671981,26.293498123343962,7,0,0.7868303571428571
2,28,2,fp,45.5,58,0.1367855219868943,0.71858740207972,7,14,9.741334150502434,19.482668301004868,0,7,0.7868303571428571
2,29,2,auto,68,78,0.19016603101044893,0.6959209440392442,7,14,10.058613783586972,20.117227567173945,1,6,0.7829241071428571
2,29,2,ptq,68,78,0.19018436700571328,0.5328880200395361,7,14,13.135968039740611,26.271936079481222,7,0,0.7829241071428571
2,29,2,fp,68,78,0.18685091700172052,0.720633446064312,7,14,9.713676263889775,19.42735252777955,0,7,0.7829241071428571
2,30,2,auto,68.5,79,0.191525311965961,0.7207299569854513,7,14,9.712375532825677,19.424751065651353,0,7,0.7628348214285714
2,30,2,ptq,68.5,79,0.19109282601857558,0.5355648550321348,7,14,13.070312463987182,26.140624927974365,7,0,0.7628348214285714
2,30,2,fp,68.5,79,0.19162636902183294,0.7264181259670295,7,14,9.636323420043231,19.272646840086463,0,7,0.7628348214285714
2,31,2,auto,68.5,75,0.18869548401562497,0.6930715949856676,7,14,10.099966656611798,20.199933313223596,1,6,0.7823660714285714
2,31,2,ptq,68.5,75,0.1887817250099033,0.5356609498849139,7,14,13.067967716339863,26.135935432679727,7,0,0.7823660714285714
2,31,2,fp,68.5,75,0.1849243330070749,0.721052362001501,7,14,9.708032826588852,19.416065653177704,0,7,0.7823660714285714
2,32,2,auto,43,49,0.13101095298770815,0.6657079890719615,7,14,10.515120916242026,21.03024183248405,2,5,0.7996651785714286
2,32,2,ptq,43,49,0.1308414789964445,0.5317147889873013,7,14,13.164952611779203,26.329905223558406,7,0,0.796875
2,32,2,fp,43,49,0.13051491498481482,0.7181359729147516,7,14,9.747457673772534,19.494915347545067,0,7,0.7996651785714286
2,33,2,auto,76,87,0.1991119350423105,0.7272328539402224,7,14,9.625527727567972,19.251055455135944,0,7,0.7790178571428571
2,33,2,ptq,76,87,0.19940813002176583,0.5329108679434285,7,14,13.135404851122477,26.270809702244954,7,0,0.7790178571428571
2,33,2,fp,76,87,0.1986084079835564,0.7267901609884575,7,14,9.631390703583246,19.262781407166493,0,7,0.7790178571428571
2,34,2,auto,79.5,85,0.19364345003850758,0.6999219199060462,7,14,10.001115554345894,20.002231108691788,1,6,0.7946428571428571
2,34,2,ptq,79.5,85,0.19751879497198388,0.5322834349935874,7,14,13.150888304619757,26.301776609239514,7,0,0.79296875
2,34,2,fp,79.5,85,0.19698429200798273,0.7262126810965128,7,14,9.639049526690526,19.27809905338105,0,7,0.7946428571428571
2,35,2,auto,48.5,55,0.1352885749656707,0.6979754640487954,7,14,10.02900583266152,20.05801166532304,1,6,0.7879464285714286
2,35,2,ptq,48.5,55,0.13534700800664723,0.5375598539831117,7,14,13.021805754527042,26.043611509054085,7,0,0.7896205357142857
2,35,2,fp,48.5,55,0.13477928895736113,0.722168373002205,7,14,9.693030409099107,19.386060818198214,0,7,0.7879464285714286
2,36,2,auto,40,44,0.1289550549699925,0.719713813974522,7,14,9.726088153489021,19.452176306978043,0,7,0.7840401785714286
2,36,2,ptq,40,44,0.12871050799731165,0.537239751953166,7,14,13.029564499929682,26.059128999859364,7,0,0.7823660714285714
2,36,2,fp,40,44,0.12888763000955805,0.7179207360022701,7,14,9.750380019637523,19.500760039275047,0,7,0.7840401785714286
2,37,2,auto,71.5,78,0.1900319799897261,0.7266930369078182,7,14,9.632677959576979,19.265355919153958,0,7,0.7661830357142857
2,37,2,ptq,71.5,78,0.18712867895374075,0.5370615408755839,7,14,13.033888050497412,26.067776100994823,7,0,0.7661830357142857
2,37,2,fp,71.5,78,0.19038942496990785,0.7258768660249189,7,14,9.643508875456702,19.287017750913403,0,7,0.7661830357142857
2,38,2,auto,55,78,0.1914241260383278,0.7204018530319445,7,14,9.716798992866558,19.433597985733115,0,7,0.77734375
2,38,2,ptq,55,78,0.19059441896388307,0.5340438079438172,7,14,13.107538924477929,26.215077848955858,7,0,0.77734375
2,38,2,fp,55,78,0.18652751995250583,0.7200911959516816,7,14,9.720990951359587,19.441981902719174,0,7,0.77734375
2,39,2,auto,80.5,84,0.19671071897028014,0.6960264439694583,7,14,10.057089153220678,20.114178306441357,1,6,0.7756696428571429
2,39,2,ptq,80.5,84,0.19532615802017972,0.5341238099499606,7,14,13.105575654183616,26.21115130836723,7,0,0.7756696428571429
2,39,2,fp,80.5,84,0.192246888007503,0.7278079619864002,7,14,9.617921712335983,19.235843424671966,0,7,0.7756696428571429
2,40,2,auto,64.5,65,0.18051486799959093,0.6934142840327695,7,14,10.094975199081986,20.189950398163973,1,6,0.78125
2,40,2,ptq,64.5,65,0.1793183090048842,0.5339144310564734,7,14,13.110715112436422,26.221430224872844,7,0,0.76953125
2,40,2,fp,64.5,65,0.17610025295289233,0.7208785619586706,7,14,9.710373382419053,19.420746764838107,0,7,0.78125
2,41,2,auto,77.5,89,0.20063988800393417,0.6965929490979761,7,14,10.0489102122902,20.0978204245804,1,6,0.7840401785714286
2,41,2,ptq,77.5,89,0.20082334702601656,0.5381253950181417,7,14,13.00812053250899,26.01624106501798,7,0,0.77734375
2,41,2,fp,77.5,89,0.19680803298251703,0.7233201909693889,7,14,9.677595188679367,19.355190377358735,0,7,0.7840401785714286
2,42,2,auto,81.5,88,0.19925955100916326,0.6946488911053166,7,14,10.077033289237226,20.154066578474453,1,6,0.78515625
2,42,2,ptq,81.5,88,0.19937363301869482,0.5359978780616075,7,14,13.059753194014364,26.11950638802873,7,0,0.78515625
2,42,2,fp,81.5,88,0.19589579699095339,0.7232142399880104,7,14,9.679012957648688,19.358025915297375,0,7,0.78515625
2,43,2,auto,71.5,83,0.1946211889735423,0.6984955939697102,7,14,10.02153780271884,20.04307560543768,1,6,0.7689732142857143
2,43,2,ptq,71.5,83,0.19592744496185333,0.5341313909739256,7,14,13.10538964436508,26.21077928873016,7,0,0.7801339285714286
